Stimulus_ID,Angle,Proximity,n_candidates,Candidates,Actor,path,label,annotator,list_id,Site,HeadTarget,face_x_min,face_y_min,face_x_max,face_y_max,option1_x,option1_y,option2_x,option2_y,option3_x,option3_y,option4_x,option4_y
373,front,3,2,pen+remote,X,./stimuli/A_cropped/pen_remote_X/3/front/remote_0064.JPG,remote,annotator2,10,Site0,-1,0.400089573,0.352982148,0.516821473,0.507027331,0.921798631,0.766124111,0.109481916,0.74196331,-1.0,-1.0,-1.0,-1.0
374,left,3,2,pen+remote,X,./stimuli/A_cropped/pen_remote_X/3/left/pen_0057.JPG,pen,annotator2,3,Site0,-1,0.577950625,0.182034596,0.724648763,0.38688036,0.217366847,0.890518084,0.1454884,0.450635386,-1.0,-1.0,-1.0,-1.0
375,left,3,2,pen+remote,X,./stimuli/A_cropped/pen_remote_X/3/left/pen_0058.JPG,pen,annotator2,6,Site0,-1,0.622827278,0.150876024,0.778724065,0.373073145,0.24472235,0.890518084,0.179800875,0.42228739,-1.0,-1.0,-1.0,-1.0
376,left,3,2,pen+remote,X,./stimuli/A_cropped/pen_remote_X/3/left/remote_0059.JPG,remote,annotator2,6,Site0,-1,0.574424353,0.135026456,0.693895135,0.349822029,0.261130211,0.903225806,0.134917211,0.434995112,-1.0,-1.0,-1.0,-1.0
377,left,3,2,pen+remote,X,./stimuli/A_cropped/pen_remote_X/3/left/remote_0060.JPG,remote,annotator2,17,Site0,-1,0.541246493,0.176470912,0.647414308,0.372821259,0.230694037,0.903698518,0.11827957,0.451052161,-1.0,-1.0,-1.0,-1.0
378,right,3,2,pen+remote,X,./stimuli/A_cropped/pen_remote_X/3/right/pen_0065.JPG,pen,annotator2,10,Site0,-1,0.227971479,0.214024197,0.35020353,0.38812634,0.825694806,0.440860215,0.667869129,0.890518084,-1.0,-1.0,-1.0,-1.0
379,right,3,2,pen+remote,X,./stimuli/A_cropped/pen_remote_X/3/right/pen_0066.JPG,pen,annotator2,8,Site0,-1,0.221738205,0.192288996,0.324602144,0.3903112,0.822486662,0.440860215,0.628331697,0.890518084,-1.0,-1.0,-1.0,-1.0
380,right,3,2,pen+remote,X,./stimuli/A_cropped/pen_remote_X/3/right/remote_0067.JPG,remote,annotator2,13,Site0,-1,0.149891782,0.16147373,0.314220565,0.407441226,0.818446328,0.434995112,0.664133129,0.890518084,-1.0,-1.0,-1.0,-1.0
381,right,3,2,pen+remote,X,./stimuli/A_cropped/pen_remote_X/3/right/remote_0068.JPG,remote,annotator2,1,Site0,-1,0.170414128,0.203700011,0.330897871,0.419955903,0.821347081,0.447702835,0.656006674,0.884652981,-1.0,-1.0,-1.0,-1.0
382,front,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/front/pen_0151.JPG,pen,annotator2,17,Site0,-1,0.400039482,0.205461999,0.578820061,0.451429496,0.771608914,0.884652981,0.345123174,0.853372434,-1.0,-1.0,-1.0,-1.0
383,front,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/front/pen_0152.JPG,pen,annotator2,3,Site0,-1,0.407204922,0.181431165,0.593767322,0.432449578,0.787298288,0.88172043,0.33617678,0.853372434,-1.0,-1.0,-1.0,-1.0
384,front,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/front/soccer_0153.JPG,soccer,annotator2,14,Site0,-1,0.408854176,0.194541089,0.592087869,0.429114825,0.77837422,0.866080156,0.341265462,0.810361681,-1.0,-1.0,-1.0,-1.0
385,front,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/front/soccer_0154.JPG,soccer,annotator2,7,Site0,-1,0.385857044,0.190200916,0.562334549,0.433891372,0.749755621,0.863439029,0.335288368,0.833883632,-1.0,-1.0,-1.0,-1.0
386,left,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/left/pen_0147.JPG,pen,annotator2,10,Site0,-1,0.690269206,0.260043624,0.862027959,0.475362589,0.250244379,0.868310864,0.099706745,0.66179864,-1.0,-1.0,-1.0,-1.0
387,left,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/left/pen_0148.JPG,pen,annotator2,15,Site0,-1,0.679516518,0.244832615,0.851275271,0.456241867,0.265884653,0.831713645,0.105571848,0.649462759,-1.0,-1.0,-1.0,-1.0
388,left,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/left/soccer_0149.JPG,soccer,annotator2,8,Site0,-1,0.693201758,0.223674122,0.86496051,0.442108702,0.250244379,0.833783128,0.105571848,0.642801885,-1.0,-1.0,-1.0,-1.0
389,left,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/left/soccer_0150.JPG,soccer,annotator2,3,Site0,-1,0.674759899,0.248757781,0.824751342,0.469411178,0.250244379,0.83409941,0.099706745,0.646769578,-1.0,-1.0,-1.0,-1.0
390,right,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/right/pen_0155.JPG,pen,annotator2,11,Site0,-1,0.18508578,0.211296323,0.346683526,0.454442601,0.853372434,0.676164621,0.884652981,0.796892823,-1.0,-1.0,-1.0,-1.0
391,right,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/right/pen_0156.JPG,pen,annotator2,7,Site0,-1,0.209461757,0.21101177,0.359453199,0.445576988,0.853372434,0.664329246,0.884652981,0.779072859,-1.0,-1.0,-1.0,-1.0
392,right,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/right/soccer_0157.JPG,soccer,annotator2,5,Site0,-1,0.18508578,0.203457028,0.346683526,0.44415426,0.832844575,0.660214916,0.884652981,0.76702486,-1.0,-1.0,-1.0,-1.0
393,right,1,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/1/right/soccer_0158.JPG,soccer,annotator2,14,Site0,-1,0.1919284,0.216904298,0.353526146,0.454123318,0.827956989,0.661345644,0.866080156,0.767339133,-1.0,-1.0,-1.0,-1.0
394,front,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/front/pen_0163.JPG,pen,annotator2,2,Site0,-1,0.394273033,0.209771869,0.569558834,0.450229371,0.866080156,0.886978645,0.188660802,0.786238272,-1.0,-1.0,-1.0,-1.0
395,front,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/front/pen_0164.JPG,pen,annotator2,16,Site0,-1,0.402879177,0.222770935,0.57463793,0.454283809,0.853372434,0.867568745,0.188660802,0.771881262,-1.0,-1.0,-1.0,-1.0
396,front,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/front/soccer_0165.JPG,soccer,annotator2,10,Site0,-1,0.378036907,0.200781982,0.554514412,0.436552792,0.853372434,0.866796855,0.188660802,0.771310315,-1.0,-1.0,-1.0,-1.0
397,front,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/front/soccer_0166.JPG,soccer,annotator2,14,Site0,-1,0.375806373,0.17211793,0.564893254,0.430032608,0.89809021,0.900293255,0.150516653,0.788856305,-1.0,-1.0,-1.0,-1.0
398,left,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/left/pen_0159.JPG,pen,annotator2,11,Site0,-1,0.66935173,0.230127466,0.859485024,0.456745528,0.250244379,0.864706236,0.1485826,0.574401898,-1.0,-1.0,-1.0,-1.0
399,left,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/left/pen_0160.JPG,pen,annotator2,17,Site0,-1,0.679118921,0.251817663,0.849717833,0.474536549,0.250244379,0.887141501,0.1485826,0.586579733,-1.0,-1.0,-1.0,-1.0
400,left,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/left/soccer_0161.JPG,soccer,annotator2,9,Site0,-1,0.668956748,0.212791334,0.830554494,0.447004725,0.230694037,0.895384473,0.109481916,0.588015229,-1.0,-1.0,-1.0,-1.0
401,left,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/left/soccer_0162.JPG,soccer,annotator2,14,Site0,-1,0.693394675,0.1991937,0.854992422,0.445350662,0.230694037,0.894173246,0.11827957,0.576035786,-1.0,-1.0,-1.0,-1.0
402,right,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/right/pen_0167.JPG,pen,annotator2,4,Site0,-1,0.226079547,0.19833299,0.37607099,0.403541534,0.884652981,0.629548766,0.671554252,0.826354557,-1.0,-1.0,-1.0,-1.0
403,right,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/right/pen_0168.JPG,pen,annotator2,6,Site0,-1,0.212394308,0.207852769,0.362385751,0.402027595,0.884652981,0.641382423,0.671554252,0.858967576,-1.0,-1.0,-1.0,-1.0
404,right,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/right/soccer_0169.JPG,soccer,annotator2,18,Site0,-1,0.250865782,0.211665261,0.406025714,0.40431208,0.884652981,0.620605756,0.671554252,0.814794084,-1.0,-1.0,-1.0,-1.0
405,right,2,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/2/right/soccer_0170.JPG,soccer,annotator2,7,Site0,-1,0.164365003,0.181961811,0.336123756,0.398306826,0.866080156,0.640386341,0.671554252,0.844065506,-1.0,-1.0,-1.0,-1.0
406,front,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/front/pen_0175.JPG,pen,annotator2,1,Site0,-1,0.453456205,0.326017144,0.570981723,0.479806941,0.866080156,0.743903893,0.11827957,0.69992677,-1.0,-1.0,-1.0,-1.0
407,front,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/front/pen_0176.JPG,pen,annotator2,2,Site0,-1,0.434552134,0.314846424,0.566425383,0.483475363,0.866080156,0.758246492,0.109481916,0.707651261,-1.0,-1.0,-1.0,-1.0
408,front,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/front/soccer_0177.JPG,soccer,annotator2,12,Site0,-1,0.407113394,0.358351771,0.525437926,0.523004743,0.866080156,0.794251559,0.109481916,0.732179801,-1.0,-1.0,-1.0,-1.0
409,front,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/front/soccer_0178.JPG,soccer,annotator2,15,Site0,-1,0.407283731,0.325274637,0.527222623,0.482026389,0.866080156,0.754427968,0.109481916,0.693025583,-1.0,-1.0,-1.0,-1.0
410,left,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/left/pen_0171.JPG,pen,annotator2,17,Site0,-1,0.591895505,0.182034596,0.751064768,0.38688036,0.373483807,0.866080156,0.155717258,0.440860215,-1.0,-1.0,-1.0,-1.0
411,left,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/left/pen_0172.JPG,pen,annotator2,10,Site0,-1,0.569679194,0.171133698,0.731530093,0.38018595,0.34478971,0.890518084,0.128324321,0.440860215,-1.0,-1.0,-1.0,-1.0
412,left,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/left/soccer_0173.JPG,soccer,annotator2,12,Site0,-1,0.587040901,0.161008448,0.722247911,0.359030653,0.373552865,0.890518084,0.155905183,0.440860215,-1.0,-1.0,-1.0,-1.0
413,left,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/left/soccer_0174.JPG,soccer,annotator2,15,Site0,-1,0.632030361,0.179581273,0.753472465,0.377603478,0.426467294,0.913000978,0.222838262,0.442815249,-1.0,-1.0,-1.0,-1.0
414,right,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/right/pen_0179.JPG,pen,annotator2,7,Site0,-1,0.28529937,0.188003821,0.408054556,0.357450725,0.858057062,0.500488759,0.500454965,0.853372434,-1.0,-1.0,-1.0,-1.0
415,right,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/right/pen_0180.JPG,pen,annotator2,11,Site0,-1,0.253217975,0.203109282,0.374302081,0.365805674,0.824461445,0.515151515,0.500448771,0.866080156,-1.0,-1.0,-1.0,-1.0
416,right,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/right/soccer_0181.JPG,soccer,annotator2,2,Site0,-1,0.186379341,0.173358918,0.351424483,0.395556038,0.800913571,0.523949169,0.50044187,0.866080156,-1.0,-1.0,-1.0,-1.0
417,right,3,2,pen+soccer,X,./stimuli/A_cropped/pen_soccer_X/3/right/soccer_0182.JPG,soccer,annotator2,13,Site0,-1,0.149219301,0.164561264,0.318551244,0.386758384,0.804195881,0.500488759,0.500453347,0.866080156,-1.0,-1.0,-1.0,-1.0
418,front,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/front/IMG_0195.JPG,pen,annotator2,17,Site0,-1,0.393636539,0.182870618,0.584673637,0.440785296,0.627781354,0.890518084,0.395794542,0.875855327,-1.0,-1.0,-1.0,-1.0
419,front,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/front/IMG_0196.JPG,pen,annotator2,17,Site0,-1,0.406226801,0.209779161,0.594742399,0.460797574,0.647803026,0.921798631,0.406472183,0.900293255,-1.0,-1.0,-1.0,-1.0
420,front,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/front/IMG_0197.JPG,yellow eraser,annotator2,8,Site0,-1,0.39366062,0.198048955,0.576412572,0.449067369,0.630809111,0.900293255,0.393325412,0.884652981,-1.0,-1.0,-1.0,-1.0
421,front,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/front/IMG_0198.JPG,yellow eraser,annotator2,1,Site0,-1,0.420605125,0.182260306,0.606528501,0.447260711,0.666740506,0.921798631,0.417286206,0.890518084,-1.0,-1.0,-1.0,-1.0
422,left,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/left/pen_0183.JPG,pen,annotator2,19,Site0,-1,0.665,0.285302677,0.817908722,0.525701617,0.105571848,0.803653101,0.078201369,0.742334494,-1.0,-1.0,-1.0,-1.0
423,left,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/left/pen_0184.JPG,pen,annotator2,0,Site0,-1,0.68850709,0.258917956,0.850104836,0.498863208,0.11827957,0.778353122,0.099706745,0.713231992,-1.0,-1.0,-1.0,-1.0
424,left,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/left/yellow_0185.JPG,yellow eraser,annotator2,14,Site0,-1,0.658204059,0.257121086,0.819801806,0.492274701,0.109481916,0.769091409,0.099706745,0.709932382,-1.0,-1.0,-1.0,-1.0
425,left,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/left/yellow_0186.JPG,yellow eraser,annotator2,1,Site0,-1,0.667,0.223175553,0.819863757,0.460786258,0.109481916,0.744442406,0.078201369,0.687674152,-1.0,-1.0,-1.0,-1.0
426,right,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/right/IMG_0207.JPG,pen,annotator2,15,Site0,-1,0.201688487,0.268579941,0.347,0.471847385,0.88856305,0.69038059,0.942326491,0.773902397,-1.0,-1.0,-1.0,-1.0
427,right,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/right/IMG_0208.JPG,pen,annotator2,5,Site0,-1,0.221999811,0.19699052,0.346915145,0.482001104,0.88856305,0.703576198,0.942326491,0.790532897,-1.0,-1.0,-1.0,-1.0
428,right,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/right/IMG_0209.JPG,yellow eraser,annotator2,0,Site0,-1,0.209461757,0.235549451,0.365,0.480816281,0.866080156,0.693171528,0.942326491,0.769018018,-1.0,-1.0,-1.0,-1.0
429,right,1,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/1/right/IMG_0210.JPG,yellow eraser,annotator2,16,Site0,-1,0.236116161,0.248914481,0.375,0.490548109,0.88856305,0.697529105,0.942326491,0.779478557,-1.0,-1.0,-1.0,-1.0
430,front,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/front/IMG_0199.JPG,pen,annotator2,4,Site0,-1,0.422623755,0.242439428,0.59774652,0.477013163,0.90983055,0.884652981,0.112479752,0.859237537,-1.0,-1.0,-1.0,-1.0
431,front,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/front/IMG_0200.JPG,pen,annotator2,8,Site0,-1,0.437665451,0.208106378,0.614142956,0.445497342,0.942326491,0.854043991,0.11827957,0.836949109,-1.0,-1.0,-1.0,-1.0
432,front,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/front/IMG_0201.JPG,yellow eraser,annotator2,9,Site0,-1,0.414609382,0.216600189,0.586368135,0.45670456,0.929618768,0.858090756,0.124144673,0.840800478,-1.0,-1.0,-1.0,-1.0
433,front,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/front/IMG_0202.JPG,yellow eraser,annotator2,14,Site0,-1,0.412845858,0.195650497,0.588131659,0.434770343,0.923753666,0.830327913,0.11827957,0.818861256,-1.0,-1.0,-1.0,-1.0
434,left,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/left/IMG_0187.JPG,pen,annotator2,9,Site0,-1,0.657059257,0.275410877,0.811171437,0.483735191,0.1485826,0.845335864,0.133919844,0.587697686,-1.0,-1.0,-1.0,-1.0
435,left,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/left/IMG_0188.JPG,pen,annotator2,19,Site0,-1,0.683426587,0.244140181,0.855185339,0.461194157,0.1485826,0.849314339,0.146627566,0.584377556,-1.0,-1.0,-1.0,-1.0
436,left,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/left/IMG_0189.JPG,yellow eraser,annotator2,11,Site0,-1,0.666760631,0.26288747,0.82297544,0.478838115,0.1485826,0.86401394,0.154447703,0.598540238,-1.0,-1.0,-1.0,-1.0
437,left,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/left/IMG_0190.JPG,yellow eraser,annotator2,16,Site0,-1,0.693394675,0.241067652,0.854992422,0.456454358,0.188660802,0.839726763,0.165200391,0.581229252,-1.0,-1.0,-1.0,-1.0
438,right,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/right/IMG_0211.JPG,pen,annotator2,12,Site0,-1,0.195671183,0.286131497,0.349783362,0.484511581,0.890518084,0.631460675,0.900293255,0.837642158,-1.0,-1.0,-1.0,-1.0
439,right,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/right/IMG_0212.JPG,pen,annotator2,3,Site0,-1,0.181733316,0.280968892,0.35003599,0.484137704,0.900293255,0.629723361,0.884652981,0.840881892,-1.0,-1.0,-1.0,-1.0
440,right,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/right/IMG_0213.JPG,yellow eraser,annotator2,3,Site0,-1,0.156457316,0.246670624,0.344031443,0.479348033,0.900293255,0.616665646,0.884652981,0.832923917,-1.0,-1.0,-1.0,-1.0
441,right,2,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/2/right/IMG_0214.JPG,yellow eraser,annotator2,17,Site0,-1,0.209461757,0.281663519,0.359453199,0.499065277,0.935483871,0.629107562,0.900293255,0.846685552,-1.0,-1.0,-1.0,-1.0
442,front,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/front/IMG_0203.JPG,pen,annotator2,19,Site0,-1,0.489438087,0.425116357,0.6,0.575545429,0.942326491,0.799458263,0.101661779,0.821958994,-1.0,-1.0,-1.0,-1.0
443,front,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/front/IMG_0204.JPG,pen,annotator2,18,Site0,-1,0.483759235,0.431601633,0.601284753,0.583633697,0.959921799,0.828285087,0.059628543,0.852951811,-1.0,-1.0,-1.0,-1.0
444,front,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/front/IMG_0205.JPG,yellow eraser,annotator2,9,Site0,-1,0.468323851,0.433754735,0.583484556,0.58783603,0.959921799,0.815155525,0.099706745,0.838835719,-1.0,-1.0,-1.0,-1.0
445,front,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/front/IMG_0206.JPG,yellow eraser,annotator2,14,Site0,-1,0.457571163,0.429339116,0.572731868,0.585482641,0.959921799,0.819373575,0.099706745,0.832077939,-1.0,-1.0,-1.0,-1.0
446,left,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/left/IMG_0191.JPG,pen,annotator2,7,Site0,-1,0.567507381,0.172365313,0.720799295,0.373089233,0.258987727,0.900293255,0.14321103,0.382209189,-1.0,-1.0,-1.0,-1.0
447,left,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/left/IMG_0192.JPG,pen,annotator2,10,Site0,-1,0.481558194,0.191303733,0.625655288,0.377611223,0.18664027,0.890518084,0.075068516,0.39198436,-1.0,-1.0,-1.0,-1.0
448,left,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/left/IMG_0193.JPG,yellow eraser,annotator2,1,Site0,-1,0.483481233,0.181161201,0.586986508,0.350608105,0.208814335,0.890518084,0.112427425,0.382209189,-1.0,-1.0,-1.0,-1.0
449,left,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/left/IMG_0194.JPG,yellow eraser,annotator2,2,Site0,-1,0.491208437,0.188828563,0.621471108,0.342940743,0.216725201,0.884652981,0.122956909,0.375366569,-1.0,-1.0,-1.0,-1.0
450,right,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/right/IMG_0215.JPG,pen,annotator2,16,Site0,-1,0.307170477,0.207921524,0.442209935,0.394229014,0.886573457,0.523949169,0.628212724,0.959921799,-1.0,-1.0,-1.0,-1.0
451,right,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/right/IMG_0216.JPG,pen,annotator2,16,Site0,-1,0.298415813,0.212974864,0.448407256,0.39775286,0.884652981,0.514824866,0.629521017,0.943311303,-1.0,-1.0,-1.0,-1.0
452,right,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/right/IMG_0217.JPG,yellow eraser,annotator2,16,Site0,-1,0.259184162,0.184051582,0.430942915,0.418430083,0.884652981,0.515138905,0.640273705,0.952702084,-1.0,-1.0,-1.0,-1.0
453,right,3,2,pen+yellow eraser,X,./stimuli/A_cropped/pen_yellow_X/3/right/IMG_0218.JPG,yellow eraser,annotator2,19,Site0,-1,0.260263292,0.194541089,0.432172277,0.429114825,0.889930758,0.515151515,0.636642402,0.953079179,-1.0,-1.0,-1.0,-1.0
454,front,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/front/IMG_0551.jpeg,remote,annotator1,2,Site0,-1,0.4212636,0.22113528,0.579613507,0.425981045,0.618848065,0.866080156,0.275899035,0.500488759,-1.0,-1.0,-1.0,-1.0
455,front,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/front/IMG_0552.jpeg,remote,annotator1,8,Site0,-1,0.440007085,0.155440405,0.624362825,0.39001414,0.668610734,0.900293255,0.254529671,0.500488759,-1.0,-1.0,-1.0,-1.0
456,front,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/front/IMG_0553.jpeg,remote,annotator1,1,Site0,-1,0.444624463,0.184111606,0.616045902,0.406308726,0.658920137,0.890518084,0.268637636,0.500488759,-1.0,-1.0,-1.0,-1.0
457,front,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/front/IMG_0554.jpeg,water,annotator1,0,Site0,-1,0.450331452,0.18606664,0.620557129,0.40826376,0.653591926,0.890518084,0.276394661,0.500488759,-1.0,-1.0,-1.0,-1.0
458,front,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/front/IMG_0555.jpeg,water,annotator1,3,Site0,-1,0.44551594,0.154515908,0.608418263,0.363568159,0.655171354,0.832844575,0.274095265,0.500488759,-1.0,-1.0,-1.0,-1.0
459,front,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/front/IMG_0556.jpeg,water,annotator1,14,Site0,-1,0.397556907,0.14892099,0.603360844,0.37111811,0.661065297,0.866080156,0.265514624,0.500488759,-1.0,-1.0,-1.0,-1.0
460,left,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/left/bottle_0548.jpeg,water,annotator1,3,Site0,-1,0.772872569,0.320946147,0.904847383,0.490393051,0.112252163,0.671554252,0.131423873,0.500488759,-1.0,-1.0,-1.0,-1.0
461,left,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/left/bottle_0549.jpeg,water,annotator1,9,Site0,-1,0.77,0.31622141,0.897475678,0.483387583,0.112014563,0.654936461,0.141748923,0.500488759,-1.0,-1.0,-1.0,-1.0
462,left,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/left/bottle_0550.jpeg,water,annotator1,9,Site0,-1,0.779615672,0.310728258,0.911488922,0.477975062,0.11827957,0.647135816,0.165200391,0.500482413,-1.0,-1.0,-1.0,-1.0
463,left,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/left/remote_0545.jpeg,remote,annotator1,2,Site0,-1,0.749504601,0.320411335,0.881939651,0.483107726,0.126873851,0.644183773,0.135985601,0.500488759,-1.0,-1.0,-1.0,-1.0
464,left,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/left/remote_0546.jpeg,remote,annotator1,17,Site0,-1,0.786831811,0.318456301,0.918427952,0.481152692,0.149321044,0.644183773,0.165903916,0.500488759,-1.0,-1.0,-1.0,-1.0
465,left,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/left/remote_0547.jpeg,remote,annotator1,19,Site0,-1,0.764949351,0.313568716,0.900151119,0.476265107,0.123729874,0.640273705,0.13675282,0.500488759,-1.0,-1.0,-1.0,-1.0
466,right,1,2,remote+water,Y,./stimuli/A_cropped/remote_bottle_Y/1/right/IMG_0557.jpeg,remote,annotator1,3,Site0,-1,0.138900586,0.331536678,0.254061291,0.485046477,0.866080156,0.639976013,0.921798631,0.627274015,-1.0,-1.0,-1.0,-1.0
